102.6,104.2,-1.6,55.3,1.45,16,30.3,70.9,50.9,15.1,47.7,52,94.02,50
107.5,109,-1.5,47.9,1.24,14.4,35.5,69.8,52.3,16,49.4,53.6,94.29,48.6
110.2,112.2,-2,56.4,1.64,17.1,28.8,69.2,49.5,14.2,52.1,56.4,93.94,48.9
106.5,108.9,-2.4,57.5,1.66,17.3,28.2,69.6,48.6,14.3,50.6,54.3,93.53,48.4
103,106,-3,57.3,1.4,16.1,25.5,69,47.3,15.4,49.1,53.6,97.77,47.6
102.3,109.1,-6.8,60.3,1.41,17.1,30.5,69.7,50,16.8,49.1,52.9,93.44,46.5
106.4,110.3,-4,56.7,1.54,16.6,26.8,69.1,47.6,14.6,50.9,54.7,95.03,47.4
104.5,110.3,-5.9,54.1,1.45,15.5,34.6,69.7,51,14.9,47.4,51.5,89.46,44.8
104.8,108.9,-4.1,55.8,1.45,16.4,31,69.3,49.8,15.6,49.6,53.4,92.72,47.8
107,110.3,-3.3,55.2,1.53,16.5,25.4,65.9,45.3,14.4,51.4,55.7,101.52,47
103.1,108.3,-5.3,51.8,1.28,15,31.7,69.1,50.1,15.9,48.1,52.4,92.6,46.2
104.4,109.1,-4.7,53.4,1.37,15.7,31.5,70,50.4,15.6,49.1,52.8,94.78,46.7
100.6,110.4,-9.8,52.4,1.22,15,30.8,70.5,50.1,16.7,47.8,51.8,97.12,43.2
99.3,108.9,-9.6,54.7,1.3,15.1,28.5,68.6,47.8,15.5,45.8,50.9,92.65,42.9
111.2,101.6,9.6,55,1.59,16.4,30.6,70.7,51.2,14.1,51.9,56,89.61,55.9
111.4,103.5,7.9,57.7,1.73,17.3,32.6,69.8,51.4,14,51.3,55.5,95.49,54.7
109.5,101.6,7.9,60.6,1.45,17.8,31.4,71.5,52.4,16.9,52.8,57.1,91.15,56.2
108.3,101.3,7.1,54.4,1.39,15.6,27.3,71.7,50.2,14.9,52,55.9,92.99,54.5
109,105.6,3.4,59.5,1.45,16.9,31.1,68.3,50.3,16,51.2,56.3,95.39,52.9
112.1,106.1,6,55.2,1.58,16.4,35.5,70.8,52.8,14.5,51.1,55.3,88.02,53.1
107.6,103.4,4.2,57.1,1.8,17.3,25.8,74,50.2,13,51.3,54.8,89.19,52.3
107.1,102.9,4.2,56.2,1.44,16.2,30.8,71.4,51.7,15.4,50.1,54.8,91.23,53
109,107,2,56.9,1.71,17,29.7,70.7,50.4,13.6,50.4,55,92.68,52.2
107.6,105.8,1.8,55.3,1.56,16.3,28.2,70.7,49.6,14.1,50.1,54.8,88.74,51.5
108.5,105.8,2.7,64.4,1.67,18.4,31.6,69.3,50.5,15.5,50.4,55.4,94.47,53.5
108.3,106.7,1.7,56.1,1.58,16.4,29.5,68.2,49,14.1,50.4,54.6,90.44,50.7
112.4,110.4,2,56.5,1.48,17.4,30.8,68.2,50.3,16.1,54.5,58.4,96.99,52.5
106.8,106.5,0.3,55.1,1.63,16.3,28.2,69.3,48.4,13.6,50,54,90.8,50.5
107.2,107.5,-0.3,55.4,1.45,16.1,32.1,67.5,49.8,15.3,49.3,54.1,94.1,49.9
106.3,106.1,0.2,55,1.42,15.8,34.2,68,50.8,15.4,48.5,53.2,91.3,50.3
105.8,106.4,-0.6,56.7,1.74,16.7,31.1,71.1,50.8,13.3,48.3,52.4,88.02,49.6
107.2,108.2,-1,55.1,1.49,16.3,29.1,70.7,49.8,14.8,50.1,54.5,97.34,48.9
103.7,105,-1.3,60.7,1.36,17,32.1,68.6,50.4,17.3,49.4,53.6,89.18,49.5
105.2,106.3,-1.1,59.9,1.56,16.8,31,69.9,49.6,14.9,48.3,53.1,93.89,48.5
106.8,109.5,-2.7,55.9,1.52,16,28.8,70.3,49.3,14.3,49.7,54.3,91.12,47.4
105.5,108.6,-3,60.1,1.67,17.5,27.6,70.6,49.3,14.3,49.4,54.2,93.26,49.2
107,109.4,-2.5,55.1,1.48,16,27.7,69.6,48,14.6,50.3,54.4,97.82,46.7
108,111.7,-3.7,53,1.42,15.4,29.3,65.2,47.3,14.6,49.7,54.9,99.57,47.8
102.3,108.2,-6,49.7,1.14,14.2,29.7,69.7,49.5,16.6,48.6,53.3,91.22,45.7
104.9,109.9,-5,56.1,1.44,15.9,32.1,71.7,51.1,15.2,48.1,52.6,92.76,45.3
101.4,107.6,-6.2,55.5,1.25,15.6,30.9,71.6,50.8,17,47.1,52.1,95.1,46.4
101,110.1,-9.2,58.3,1.41,16.4,28.7,67.9,47.9,15.8,48.1,52,93.3,44.1
104,112.1,-8.1,54.8,1.43,15.8,31.3,68.9,49.5,15.1,48,52.4,92.26,44.8
104.4,113.4,-9,54.1,1.28,15.3,28.9,66.9,47.7,16,49.1,54.2,95.29,44
108.8,98.1,10.8,61.4,1.47,17.6,30.6,70.7,51.8,16.4,52.2,56.9,91.88,58.1
109.8,101.5,8.3,61.1,1.92,17.8,32.7,70,51.3,13.1,49.5,53.9,88.54,55.2
111.7,104.3,7.3,61.7,1.73,18.1,29.7,70.2,50.7,14.5,52.5,57,96.7,55.1
110,104.4,5.6,56.4,1.83,17.2,30,71.7,50.6,13,51.2,54.8,91.04,52.6
106,100.7,5.3,58.5,1.66,17.1,26.8,73.3,50.3,14,50.4,54.3,89.72,53.3
105.4,100.5,4.8,58.5,1.56,16.8,32.3,71.1,51.9,15,49.2,52.8,91.42,53.5
112,107,5,64.5,1.85,19.7,25.3,67.4,48.1,14.7,55.1,59,97.72,55.6
112.1,104.9,7.2,66,1.8,19.6,32.7,71,52.1,15.4,52.8,57.3,94.64,55.6
110.4,104.9,5.6,55.8,1.45,16.4,27.4,70.9,50.1,15.1,53.7,57.5,94.02,52.9
109.5,104.7,4.8,56.9,1.66,16.7,30,71.6,51.4,13.8,50.2,55.4,91.38,53.6
108.9,105.5,3.4,61.2,1.68,17.7,29.2,68.6,49.4,14.4,51,55.7,100.58,52.9
110.4,108.5,1.9,53.9,1.69,16.3,30.1,67.2,48.1,13.1,51.1,54.8,99.96,49.6
104.8,105.4,-0.6,55.8,1.43,15.7,33.4,71.5,51.8,15.2,48,52,91.06,49
107.6,107.9,-0.3,53.8,1.49,15.6,32,69.5,50.3,14.4,48.9,53.5,90.85,48.8
105.9,106.8,-0.8,59,1.64,17,30.3,68.4,49.5,14.3,48.9,53.2,89.1,49.5
108.9,105.6,3.3,62,2.04,18.7,26.9,70.9,48.9,12.7,51.1,55.1,91.35,51.9
105.1,104.7,0.5,54.7,1.43,15.9,35.1,68.8,51.5,15.6,48.2,52.2,91.56,50
106.2,108.6,-2.4,51.5,1.19,14.9,29,68.9,49.3,16.6,50.3,55.6,95.81,48.3
105.5,107.3,-1.8,60.6,1.48,17,32.9,68.2,50.6,16,48.3,53.5,92.35,49.8
105.1,106.3,-1.2,60.1,1.51,16.9,27.8,70.1,48.7,15.2,49.8,54,98.64,48.5
102.3,107.7,-5.4,67.4,1.57,18,30,70.6,50.2,16,48.1,52.8,92.96,47.5
102.9,106,-3.1,60.6,1.51,16.7,32.5,68.7,50,15.4,47,51.5,94.04,48
103.7,108.2,-4.5,59.1,1.45,16.6,29.4,67.4,48.3,15.7,49.2,53.2,92.75,46.9
103.9,111.1,-7.2,58.2,1.45,16.5,33.2,69.4,50.6,15.8,48.2,52.2,92.61,45.2
99.9,107.4,-7.5,61.4,1.47,16.7,26.7,70.3,48.4,15.3,46.5,51.9,93.38,46.1
103.5,110.4,-6.8,51.6,1.29,14.7,32.1,69.7,50.2,15.5,47.5,51.8,92.76,44
103.9,110.2,-6.3,51.4,1.26,14.9,27.7,70.6,48.9,15.7,50,53.9,96.33,45.1
102.7,110,-7.3,53,1.37,15.6,31.4,70.3,50.1,15.6,48.4,51.8,92.84,43.5
99.6,108.3,-8.6,55.9,1.33,15.9,30.5,70,50.2,16.3,46.7,50.9,97.32,45
99.4,108.8,-9.4,58.5,1.37,16.3,26.4,68.1,47,15.9,48.2,52.2,91.24,44.5
109.7,102.1,7.6,54.2,1.43,16,32,71.9,52.2,15.2,50.9,55.9,90.68,55.2
112.9,105.5,7.4,62.6,1.78,19.3,26.2,68.3,48.4,14.9,55.1,59,96.45,56.1
108.6,99.4,9.2,60.5,1.6,17.8,27.9,71.5,50.5,15.3,52.1,56.1,90.22,56.9
107.4,102.6,4.8,60.1,1.77,17.3,30.7,67.8,49.3,13.7,48.8,53.5,88.56,53.3
104.7,99.7,4.9,58.6,1.47,16.5,28.7,72.5,50.8,15.3,49.9,54,91.7,52.9
108.6,105.6,3,65.9,1.58,18.5,35.2,72.1,53.4,16.7,50.2,55.1,92.81,53.1
104.4,100.6,3.8,57.4,1.45,16.2,32.7,72.1,51.8,15.5,48.4,52.2,91.59,52
104,98.8,5.2,60.1,1.4,17,31.9,70.7,51.4,16.8,49.3,53.4,94.47,53.9
105.7,104.4,1.2,60.1,1.65,17.5,25,71.1,48.1,14.3,50.4,55,93.86,51.4
106.7,105.1,1.7,60.7,1.42,17.1,32.2,67.8,50.2,16.7,50.1,54.8,98.2,51.4
103.4,104.6,-1.2,57.6,1.4,16.6,27.9,69.3,49.3,16,50.6,54.1,90.61,50.8
106.2,106.5,-0.3,59.8,1.49,17.3,28.5,66.2,47.2,15.9,51.2,54.8,99.97,48.9
107.3,107.5,-0.2,59.6,1.45,17.1,30,69,49.6,16.1,51.1,55.4,94.58,49.9
104.2,105.1,-0.9,67.4,1.62,18.5,27.5,71.4,49.6,15.8,50.4,54.6,92.69,49.9
108.7,109.1,-0.4,54.1,1.47,15.5,31.2,67.8,48.9,14.4,49.1,54.2,95.33,48.5
103.8,104.2,-0.4,61.2,1.42,17,30.7,71.2,51.3,16.4,48.1,53.7,91.92,50.9
104.1,103.3,0.8,53,1.1,15.1,33.3,69.7,51.9,18.6,50,54.4,90.54,50.2
103.7,105.4,-1.6,51.7,1.29,14.9,31.8,71.9,51.4,15.7,47.9,52,91.19,48.5
101.9,104.4,-2.5,58.5,1.26,15.9,32.1,69.4,50.3,17.3,47.4,52.3,93.43,48.5
102.4,105.6,-3.2,56.9,1.33,16.1,30.6,67.8,49.3,16.5,48,53,91.84,48.9
102.4,106.3,-3.9,62,1.5,17.1,29.9,68.2,48.5,15.8,48,52.4,93.11,47.1
104.3,107.4,-3.1,52.8,1.09,14.7,33.7,71.4,52.7,18.3,49.4,53.9,91.89,47.1
105.1,106.7,-1.6,56.6,1.39,15.8,26.7,69.2,47.7,15.1,49.1,54.5,95.83,48.5
102.4,106.5,-4,61.7,1.45,17.5,29.2,69.8,50,16.6,49,53.7,92.19,48.7
103.8,108.6,-4.8,52.6,1.22,15,32.6,69.7,50.7,16.6,48.3,53,89.36,45.9
105.9,108.9,-3,55.6,1.34,16.2,31.2,67.6,49.2,16.5,49.9,54.4,92.92,47.4
102,107,-5.1,55.6,1.2,15.3,32.8,67.6,49.9,17.3,47.1,52.3,90.98,46.6
106,110.3,-4.3,56.7,1.43,16.7,30.6,65.7,47.9,16.1,50.4,54.1,93.33,45.6
102.3,105.8,-3.5,57,1.21,15.6,30.9,70.5,50.2,17.6,47.9,53,92.91,45.9
105.7,110.9,-5.2,56,1.25,15.9,29.1,68.2,48.6,17,50.4,55.5,94.77,46.2
109.3,101.7,7.6,66.1,2.12,18.9,31.7,68,49.7,12.8,49.7,53.5,87.98,55.7
106.2,98.7,7.5,57.4,1.52,17,28.9,70.8,50.5,15.3,51.3,54.6,89.41,55.4
109.9,103.2,6.7,50,1.32,14.6,34.7,69,52.2,15,49.5,55,89.3,55.1
110.2,104.7,5.4,63.5,2,19.5,25.6,69,48,13.5,53.7,56.8,96.92,54.7
107.5,103.4,4.1,55.7,1.43,16.4,29.7,72.6,51.9,15.6,51.7,55.6,92.56,53.8
106.6,104.4,2.1,53.6,1.37,15.3,31.3,71.7,51.4,15.1,49.2,53.8,90.77,51
104.5,100.4,4.1,57.8,1.4,16.1,29.8,69,49.6,15.7,49.6,53.7,87.39,51.6
102.4,100.9,1.5,67.8,1.68,18.2,27.4,73,50.1,14.9,47.8,52.8,91.17,51.3
103.8,102.2,1.6,57.1,1.44,16.5,28.6,71.9,51.3,15.4,48.7,54,92.99,52.3
106.8,104.2,2.6,58,1.52,16.5,31.6,70.1,50.7,15,49.5,53.9,92.22,51.8
104.4,104.1,0.3,62.4,1.58,17.6,30,68.2,49.4,15.4,48.8,53.5,94.9,51.2
105.3,103.5,1.8,61.8,1.52,17.3,28.9,69.4,49.5,15.6,49.2,54.4,93.26,51.5
107.7,105.8,1.9,51.2,1.33,14.5,32.9,67.9,49.9,14.8,48.4,53.8,93.68,50.3
103.3,102.7,0.7,60.1,1.47,16.9,30.3,70.3,50.3,15.8,48.7,52.7,93.59,50.1
103.1,101,2,58.5,1.3,16,30.4,69.9,50.6,16.8,48.7,53.3,90.85,51.4
102.4,105.1,-2.7,64.6,1.37,16.9,35.6,70.2,52.6,17.4,46.7,51.9,89.4,49.7
104.9,105.9,-1,59.4,1.48,16.8,30.9,71.3,50.7,15.7,49.2,53.5,92.45,48.6
102.3,105.1,-2.8,53.7,1.39,15.1,29.7,70.9,49.7,14.7,46.4,51.5,90.32,48.4
104.7,106.5,-1.8,55.1,1.43,15.8,28.5,67.6,48.1,14.9,48.7,53.8,93.91,49.2
105.3,106.6,-1.3,51.4,1.21,15,33,69.1,51.6,16.8,49.6,54.3,89.12,49.5
109.4,112.7,-3.3,55.1,1.4,16,34,65.9,49.5,15.7,50.4,55.1,93.04,46.7
103.5,104.9,-1.4,57.6,1.47,15.9,29.6,68.6,48.5,14.8,47.9,52.1,94.43,47.5
100.4,102.1,-1.7,58.3,1.32,15.8,29.1,70.5,50.1,16.2,47.1,51.9,89.07,49
104,105.6,-1.5,58.1,1.26,16.4,28.9,69.4,49.7,17.6,50.4,55.1,93.27,48.5
101.5,103.5,-2,59.4,1.44,16.9,29.6,67.3,49,16,48,52.4,89.58,50.3
107.9,111.2,-3.2,52.9,1.49,15.5,28.6,69.7,48.4,13.9,50,54.8,92.33,45.9
104.8,110.1,-5.3,55.2,1.27,15.5,33.4,66.7,49.6,16.9,48.6,53.4,91.75,46.2
101.2,105.6,-4.4,58,1.47,15.9,30.5,67.8,47.9,14.9,46.4,50.9,94.57,46.3
102.7,109.3,-6.6,52,1.01,14.2,34.2,69.7,51.8,19,48.1,53.4,92.03,44.4
99.7,110.3,-10.7,53.4,1.24,15.1,30.8,65.7,48,16.5,47.4,51.1,88.88,42.4
112.7,105.7,7,57.5,1.71,17.4,30.4,65.6,49,14,53.4,57.1,97.35,54.6
108.9,102.2,6.7,57.8,1.59,17.1,29.7,69.8,50.8,14.7,52.4,55.9,91.73,55.6
106.1,97.8,8.3,60.6,1.57,17.1,32.1,69.7,51,15.1,49.2,53.4,89.96,56.5
108.5,102.6,5.9,52.6,1.46,15.3,31.9,67.4,50,14.2,49.2,54.5,94.18,53.7
103.9,99.6,4.3,62.7,1.58,17.2,34,69.3,51.8,15.4,47.2,51.9,88.59,54.2
110.3,108,2.3,51.6,1.34,14.7,35.7,68.1,51.7,15.1,49.5,54.6,89.24,50.4
104.4,100.1,4.3,60.9,1.53,16.9,30.1,71.3,51.2,15.2,48.6,53.4,90.18,52.7
108.8,106.5,2.3,62.6,1.87,18.2,31.5,66.7,49.1,13.7,49.6,54.1,94.52,52.2
104.7,102.6,2.2,64.5,1.6,18,31.3,67.8,49.7,15.7,48.3,53.5,94.68,53.1
100.5,99.1,1.4,61.2,1.27,16.4,31.7,69.1,50.6,17.8,47.1,51.7,93.41,49.8
105.9,105.1,0.8,59.4,1.4,16.9,30.5,67.1,49.4,16.5,50.1,55.1,94.61,50.5
104.2,101.5,2.7,61.2,1.43,16.9,30.8,66.3,48.7,16.3,48.9,53.5,89.65,51.5
105.4,105.9,-0.4,52.7,1.33,14.6,33.8,66.7,49.7,15,47.4,52.3,94.8,48.5
103.7,102.7,1,55.8,1.27,15.1,29.6,68.7,49.4,16,47.6,53.4,88.71,50.4
106.6,105,1.6,63,1.78,18.3,32.1,68.2,50.8,14.5,48.9,53.4,90.39,51.8
101.8,102.5,-0.7,58,1.34,15.9,28.1,70.3,49.1,16,47.5,52.8,96.56,49.3
105.3,104.7,0.6,61.9,1.62,17.3,35.4,67.4,51,15.2,47,51.8,90.72,51
99.9,101.6,-1.7,64.4,1.52,17.1,29.8,70.1,49.5,15.5,46.3,51.2,90.41,49
103.8,104.5,-0.8,65,1.47,17.9,33.8,68.7,51.8,17.1,47.7,53.3,90.66,51.8
103.4,105.7,-2.3,52.2,1.2,14.8,32.8,68.2,50.7,16.8,47.8,52.9,96.15,48.9
103.4,105.5,-2.2,59.8,1.63,16.6,30.3,66.6,47.7,14.2,47.5,51.2,94.45,47.3
106.4,109.6,-3.2,57.8,1.42,15.9,32.4,68,50.3,15.5,48.5,53.5,92.34,46.8
104.5,107.2,-2.7,55.9,1.38,15.9,31.6,68.6,49.8,15.8,48.5,53.1,92.12,47.5
105.4,107.2,-1.8,56.6,1.54,16,26.9,68.2,47.3,14,49.2,53.9,94.01,47.9
105.1,108.1,-3,58,1.52,16.4,32.2,68.7,50.3,14.9,47.5,52.7,92.14,47.8
101.9,106.1,-4.3,59.5,1.32,16.6,33.1,65,49.6,17.5,48.4,52.4,91.05,47.5
102.9,107.3,-4.4,64.6,1.41,17.4,35.1,69.5,51.8,17.4,46.9,52.2,90.02,47.5
99.8,106,-6.2,60.6,1.51,16.5,32.7,67.6,49.2,15.4,45.5,49.7,93.54,46
98.2,105.9,-7.7,63.4,1.42,16.6,32.9,67.5,49.4,16.5,44.6,49.3,88.97,43.7
98.8,109,-10.2,54.9,1.22,15.3,32.6,69.6,50.2,17.1,46.4,50.4,93.09,42.2
102.5,96.2,6.3,64.4,1.5,17.3,32,70.6,51.1,16.2,47.1,52,88.54,53.9
104.2,98.5,5.7,62.3,1.81,18.2,30.3,69.1,50.7,14,48.6,52.8,90.24,55.4
101,93.1,7.9,59,1.39,16.3,31.9,71,51.6,16.2,47.3,51.1,90.23,56.6
104.2,100.1,4.1,64.3,1.72,17.9,31.3,70.1,50.6,14.6,48.1,52.2,93.39,53.8
108.6,103.2,5.4,69.4,1.89,19.6,29.2,67.6,48.8,14.6,50.7,55.4,94.25,54.4
100.3,93.9,6.5,62,1.37,16.6,33.2,68.6,51.2,16.8,46.1,51.1,89.34,55.8
110.4,105.9,4.5,59.1,1.96,17.7,33.5,68.6,50.7,12.8,49.5,53.6,94.62,52.7
103.4,100.8,2.6,64.6,1.56,17.7,32.5,65.5,48.9,16,47.9,52.2,92.6,52.2
99,96.4,2.6,71.4,1.66,19.1,28.9,71.1,50.1,16.2,47.1,51.5,90.97,53.3
99.7,97.8,1.9,57.7,1.15,15.8,30.5,70.8,51.6,18.6,48.4,52.8,88.92,51.3
102.4,101.4,1,59.9,1.4,16.5,33.7,66.4,49.8,16.4,46.7,51.7,94.64,50.5
100.6,100.3,0.3,57.3,1.38,15.6,30.7,70.7,50.4,15.4,46.3,51,89.3,49.6
100,101.3,-1.3,62.1,1.22,16.3,37.3,69.1,52.9,18.8,45.6,50.9,88.26,49.3
104.6,103.5,1.1,63,1.69,17.5,30.8,69,49.9,14.4,47.7,52.8,93.2,51
100.7,100.6,0.1,61.9,1.4,16.4,33.2,68.1,50.2,16.4,46,50.5,90.59,49.1
102.1,103.5,-1.5,61,1.46,17.2,34.4,67,50.7,16.6,47.8,51.5,87.54,48.8
99.7,101.3,-1.6,58.8,1.31,16.4,30.7,70.1,50.8,17,47.4,51.8,91.29,48.8
101.5,102.6,-1.1,58.5,1.39,16.2,31.2,69.4,50.3,16.1,47.5,51.7,90.95,49.1
105.6,106.4,-0.8,60.6,1.5,17.1,30.2,65.5,47.9,15.8,50.1,54,91.34,49.1
100.7,102.2,-1.5,59.2,1.26,16.1,27.9,65.8,47.3,17.2,48.6,53.2,94.47,49
100.6,103.1,-2.6,61.9,1.49,16.9,34,68.8,51.4,16,45.1,49.8,91.71,49.1
97.8,100.4,-2.6,61.1,1.25,16.1,31.3,68.1,49.8,17.7,45.6,50.5,89.26,48.4
95.3,98.8,-3.4,59.3,1.35,15.9,27,67.3,47.1,15.9,45.4,49.5,88.24,47.6
100.3,104.2,-3.8,53.6,1.27,15.3,29.7,66.1,47.9,16.2,47.5,51.5,93.72,46.6
99.1,103.9,-4.8,58.3,1.22,15.7,30.8,68.6,50,17.6,46.5,51.4,92.68,46.6
101.9,106.6,-4.7,58.7,1.23,15.5,36.2,67.7,51.7,17.6,45.3,51.2,92.49,46.4
97.2,102.9,-5.7,55.7,1.07,14.5,33.3,66.7,49.6,18.6,45.4,50,93.9,44.1
95.6,102.1,-6.5,64.1,1.36,16.7,31.1,67.9,49.1,17.2,44.6,48.6,93.23,44.6
101.4,108.8,-7.4,54.5,1.41,15.2,31.5,65.7,48.1,14.8,46.1,50.4,92.14,43.4
109.3,101,8.3,58.1,1.94,17.3,27.7,67.7,47.8,12.3,49.8,54.3,93.75,54.6
103.9,98.1,5.8,56.3,1.26,15.9,31.1,68.7,50.8,17.1,49.7,54.1,91.46,54.9
104.4,97.8,6.6,62.7,1.71,18.3,28.9,67.8,49.3,14.9,49.9,53.5,96.63,55.1
104.8,102.5,2.2,65.3,1.84,19,31,69.5,50.8,14.6,48.8,52.8,93.08,52.9
102.4,98.2,4.2,60,1.47,16.2,29.4,70.7,49.9,15.1,47.3,52.3,88.26,52.5
105.6,103.4,2.2,61.8,1.6,17.4,32.8,69.3,50.9,15.3,48.6,52.8,93.78,52
104.2,101.5,2.7,62.3,1.49,17.7,33.8,68.9,51.5,16.7,48.9,53.1,90.44,51.5
102.1,96.6,5.4,64.9,1.56,17.6,31.7,70.2,51,15.8,46.8,51.8,93,54.4
103.2,99.6,3.5,65.6,1.58,17.7,31.8,69.4,50.9,15.7,46.9,52.2,92.71,53.8
103.2,100.6,2.6,59.5,1.46,16.5,32.4,70.4,50.9,15.8,46.6,52,93.07,51.6
102.4,100,2.4,62,1.49,17,34.5,69.7,51.8,16.1,46.5,51.1,90.72,51.7
103.7,101.1,2.6,72.7,1.53,19.5,35.3,67.3,51.9,18.4,48.6,53.7,90.78,55.1
100,100.5,-0.6,58.3,1.37,15.5,26.6,69.1,47.4,15.1,47,51.4,91.95,48
102.6,101.3,1.3,57.2,1.42,16.2,32.3,67.2,49.6,15.8,47.3,51.4,92.59,49.8
102.4,100.9,1.5,53,1.18,14.7,33.1,69.8,51.8,17,47.4,52.2,90.36,51.1
107.2,106.9,0.3,59.9,1.75,17.4,28.7,66.6,47.7,13.7,50,54.3,91.76,49.5
103.7,103.7,0,56.9,1.42,15.8,30,68,48.5,15.1,47.8,52.6,94.33,48.2
102.4,102.6,-0.2,61.5,1.64,17.2,31.4,68.8,49.7,14.7,47.2,51.2,89.17,50.2
106.4,107.7,-1.3,55.9,1.32,15.4,37.1,66.3,51.8,16.4,47.2,52.6,95.88,49.2
103.3,104.6,-1.3,60.7,1.57,17.2,28,68.9,48,15.1,48.6,52.8,92.06,47.4
101.5,102.6,-1.1,57.2,1.47,15.9,30.5,68.6,49.6,14.8,46,51.3,89.46,49.8
100.4,104.2,-3.8,58.7,1.23,16,30,68.1,49.9,17.8,47.6,52.7,92.63,48.3
99.1,104.2,-5.1,59.6,1.28,16.5,30.7,67.2,49.2,17.7,47.1,51.2,94.76,45.7
102.3,105.9,-3.5,62.1,1.5,17.5,30.1,65.9,48.2,16.2,48.7,52.6,94.03,48.2
101.1,105.1,-4,56.6,1.24,15.4,31.6,67.3,49.6,17,46.7,51.6,92.68,47
95.4,101.2,-5.8,55.8,1.29,15,30.6,70.9,50.1,15.9,43.9,48.3,88.93,45.6
99.3,105.6,-6.3,55.6,1.34,15.3,31.8,67.8,49.1,15.7,45.8,49.7,91.01,44.7
95.2,105.1,-9.9,60.1,1.14,15.7,33.8,69.7,51.3,19.1,44.4,49.1,95.32,43.1
91.2,100.1,-8.9,64.6,1.15,16.3,34.5,69.7,51.1,20,42.8,46.9,92.11,42.5
107.9,99.7,8.1,60,1.74,17.7,30.6,69,50.2,14.2,49.7,53.9,96.74,55.2
108,100.4,7.6,59.7,1.81,17.5,31.1,68.6,50.1,13.5,49.8,53.4,93.32,54.9
105.4,98.5,6.9,56.4,1.39,16,30.1,68.5,50.1,15.7,49.2,53.9,91.06,55.4
110.3,106,4.3,56.6,1.83,16.9,28.5,68.3,48.7,12.7,50.7,55.3,94.36,51.7
102.4,98.1,4.3,65.4,1.67,18.2,32.2,68.3,50.3,15.4,47.6,51.5,93.2,53.7
103.2,100.9,2.3,62,1.48,17.3,27.7,67.6,48.1,15.9,49.7,54,91.38,52.3
107.5,104.1,3.4,62.8,1.82,18.4,34.3,70.3,52.4,14.5,49,53.2,91.72,52.9
102.1,99.9,2.2,60.4,1.55,16.4,27.2,69.5,48.1,14.4,47.6,52,93.6,50
105.9,102.6,3.3,64.1,1.64,18,34.5,70.3,52.2,15.7,48.5,52.8,90.55,51.8
107.3,104.1,3.3,61.5,1.71,18.3,32,65.6,49,15.1,50.5,54,90.35,52.2
102.9,101.8,1.2,60.8,1.53,16.7,33.3,68.9,51.1,15.4,46.6,51.3,90.93,51.3
105.6,104.1,1.5,58.4,1.61,16.8,29.2,66.5,47.7,14.3,49.3,53.3,94.4,49.7
103.8,102.9,0.9,69.7,1.48,18.4,36.2,68.3,52.1,17.8,47.2,52.9,91.75,53
100.5,98.7,1.8,58.4,1.3,15.8,34.1,70.2,52.3,16.9,45.2,50.7,90.32,52
102.8,102.4,0.4,64.2,1.51,17.6,30.2,68.6,49.9,16.2,47.7,52.7,93.13,51
101.1,101.7,-0.6,60.9,1.52,16.9,34.3,67.1,50.3,15.8,46.3,50.1,90.02,49.6
105.3,105.6,-0.3,60.7,1.6,17.7,28.7,67.9,49.1,15.2,50.7,54.4,91.51,50.2
104.3,104.7,-0.4,57.7,1.41,16.3,34.9,67.3,51.2,16.1,47.6,51.9,91.21,49.5
102.9,104.5,-1.6,58.4,1.61,16.6,32.8,68.5,50.4,14.4,46.4,50.8,89.93,48.6
97.3,99,-1.7,59.4,1.37,16.5,29.7,71,50.5,16.6,46.3,50.1,88.47,50.1
101.8,102.6,-0.7,59.3,1.53,17.1,32.7,67.2,49.8,15.7,47.2,51,92.74,48.6
100.4,104.8,-4.4,57,1.3,15.8,29.7,68.9,49.1,16.6,47.1,51.7,93.21,46.5
100.4,104.6,-4.2,61.1,1.44,16.7,29.2,68.4,48.9,15.9,46.8,51.4,90.78,46.6
103.4,107,-3.6,64.1,1.58,17.8,31.9,69,50.5,15.8,47.7,52.4,91.31,48.2
101.6,106.9,-5.4,52.2,1.28,14.6,32.7,67.5,49.7,15.5,46.5,50.7,89.56,45.8
100.3,106.6,-6.3,62.3,1.51,17,34.1,66.8,49.7,16,45.5,49.5,91.35,44.2
96.6,104.7,-8,62.6,1.33,16.9,30.5,66.3,48.3,17.6,46.2,50.1,92.55,45.6
97.2,106.2,-9.1,64.6,1.45,17.3,29.8,68.5,48.7,16.6,45.6,49.9,91.56,43.6
101.5,107.1,-5.6,56.9,1.24,15.3,37.3,66.9,51.6,17.5,45.2,49.9,95.75,45.6
105,96.6,8.3,61.7,1.55,17.2,29.7,70.3,51.1,15.2,49.6,54.1,90.87,57.3
107,103.6,3.5,60.7,1.59,17.4,33.8,69.1,51.7,15.4,49.8,53.5,92.9,53.2
101.9,97.3,4.6,58.3,1.31,16,33.4,70.4,52.3,17,46.8,51.8,92.09,53.6
104.2,98.5,5.7,59.1,1.52,16.8,30.7,67.9,49.7,15.2,48.4,52.9,95.61,54
105.6,101.2,4.4,56.4,1.52,16.5,27.2,67.8,48.1,14.6,49.8,54.4,94.52,52.3
106.1,100.9,5.2,71.3,1.63,19.6,33.2,70.1,51.9,17.3,49.7,54.6,91.08,54.8
